raw_text;law_id;record_id;decisions_title_bcs;decisions_title
Rezultati glasanja Sjednica: 4. sjednica Doma naroda Parlamentarne skupstine Bosne i Hercegovine Datum odrzavanja: 2015-05-18 13:21 Nacin glasanja: otvoreno Redni broj: Tacka 7 Glasanje o: clanovima Zajednicke komisije za usaglasavanje teksta Zakona o obligacionim odnosima u civilnom zrakoplovstu Bosne i Hercegovine Tip glasanje: Prvi krug _Prisutno 14 Ukupno 14 ZA 13 PROTIV 0 SUZDRZAN 1 Safet Softic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH ZA Sifet Podzic Delegat FBiH ZA Sead Kadic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH ZA Martin Raguz Delegat FBiH Nije prisutan Barisa Colak Delegat FBiH ZA Mario Karamatic Delegat FBiH ZA Ljilja Zovko Delegat FBiH ZA Ognjen Tadic Delegat RS ZA Dragutin Rodic Delegat RS ZA Darko Babalj Delegat RS SUZDRZAN Sredoje Novic Delegat RS ZA Nebojsa Radmanovic Delegat RS ZA | _ZA_—\9 PROTIV_| SUZDRZAN | NIJE PRISUTAN | UKUPNO__—_ KI I II I IP PI KORI IE II II I I DI UKUPNO) 13 00 1 dP s;14859;112395; clanovima Zajednicke komisije za usaglasavanje teksta Zakona o obligacionim odnosima u civilnom zrakoplovstu Bosne i Hercegovine ;to the members of the Joint Commission for Harmonization of the Law on Obligations in Civil Aviation of Bosnia and Herzegovina
Rezultati glasanja Sjednica: 6. sjednica Doma naroda Parlamentarne skupstine Bosne i Hercegovine Datum odrzavanja: 2015-06-23 12:44 Nacin glasanja: otvoreno Redni broj: Tacka 3 Glasanje o: Izvjestaju Zajednicke komisije oba doma Parlamentarne skupstine BiH o postizanju saglasnosti o identicnom tekstu Zakona o obligacionim odnosima u civilnom zrakoplovstvu BiH Tip glasanje: Prvi krug Prisutno 13 Ukupno 13 ZA 13 PROTIV 0 SUZDRZAN 0 Safet Softic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH Nije prisutan Sifet Podzic Delegat FBiH ZA Sead Kadic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH ZA Martin Raguz Delegat FBiH Nije prisutan Barisa Colak Delegat FBiH ZA Mario Karamatic Delegat FBiH ZA Ljilja Zovko Delegat FBiH ZA Ognjen Tadic Delegat RS ZA Dragutin Rodic Delegat RS ZA Darko Babalj Delegat RS ZA Sredoje Novic Delegat RS ZA Nebojsa Radmanovic Delegat RS ZA | _ZA__\ PROTIV_| SUZDRZAN | NIJE PRISUTAN | UKUPNO | FBH {BO 02010 RS 5009 5 UKUPNO) 13 000 20000 5;14859;115056; Izvjestaju Zajednicke komisije oba doma Parlamentarne skupstine BiH o postizanju saglasnosti o identicnom tekstu Zakona o obligacionim odnosima u civilnom zrakoplovstvu BiH ;Report of the Joint Commission of both Houses of the Parliamentary Assembly of BiH on reaching agreement on the identical text of the Law on Obligations in Civil Aviation of BiH
"Rezultati glasanja Sjednica: 2. sjednica Doma naroda Parlamentarne skupstine Bosne i Hercegovine Datum odrzavanja: 2015-03-05 12:24 Nacin glasanja: otvoreno Redni broj: Tacka 9 Glasanje o: Prijedlogu zakona o carinskoj politici u Bosni i Hercegovini (prvo citanje), predlagac: Vijece ministara BiH, zakon broj: 01,02-02-1-35/14, od 15.9.2014.; Tip glasanje: Prvi krug Prisutno 14 Ukupno 14 ZA 12 PROTIV 2 SUZDRZAN 0 Safet Softic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH Nije prisutan Sifet Podzic Delegat FBiH ZA Sead Kadic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH ZA Martin Raguz Delegat FBiH ZA Barisa Colak Delegat FBiH ZA Mario Karamatic Delegat FBiH ZA Ljilja Zovko Delegat FBiH ZA Ognjen Tadic Delegat RS PROTIV Dragutin Rodic Delegat RS ZA Darko Babalj Delegat RS PROTIV Sredoje Novic Delegat RS ZA Nebojsa Radmanovic Delegat RS ZA | _ZA_—\9 PROTIV_| SUZDRZAN |_ NIJE PRISUTAN | UKUPNO__—_ KI I II II IP PI RS BA 5 UKUPNO) 12 2 0 | 10 s";15140;108252;" Prijedlogu zakona o carinskoj politici u Bosni i Hercegovini (prvo citanje), predlagac: Vijece ministara BiH, zakon broj: 01,02-02-1-35/14, od 15.9.2014.; ";"Bill on Customs Policy in Bosnia and Herzegovina (first reading), proposer: BiH Council of Ministers, Law No. 01.02-02-1-35 / 14, dated 15 September 2014;"
"Rezultati glasanja Sjednica: 4. sjednica Doma naroda Parlamentarne skupstine Bosne i Hercegovine Datum odrzavanja: 2015-05-18 13:12 Nacin glasanja: otvoreno Redni broj: Tacka 6 Glasanje o: Prijedlogu zakona o carinskoj politici u Bosni i Hercegovini (drugo citanje), predlagac: Vijece ministara BiH, zakon broj: 01,02-02-1-35/14, od 15. 9. 2014.,; Tip glasanje: Prvi krug Prisutno 14 Ukupno 14 ZA 14 PROTIV 0 SUZDRZAN 0 Safet Softic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH ZA Sifet Podzic Delegat FBiH ZA Sead Kadic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH ZA Martin Raguz Delegat FBiH Nije prisutan Barisa Colak Delegat FBiH ZA Mario Karamatic Delegat FBiH ZA Ljilja Zovko Delegat FBiH ZA Ognjen Tadic Delegat RS ZA Dragutin Rodic Delegat RS ZA Darko Babalj Delegat RS ZA Sredoje Novic Delegat RS ZA Nebojsa Radmanovic Delegat RS ZA | _ZA_—\9 PROTIV_| SUZDRZAN | NIJE PRISUTAN | UKUPNO__—_ KI I II I IP PI KORI I II II I DI UKUPNO) 14 00 1 s";15140;112400;" Prijedlogu zakona o carinskoj politici u Bosni i Hercegovini (drugo citanje), predlagac: Vijece ministara BiH, zakon broj: 01,02-02-1-35/14, od 15. 9. 2014.,; ";"Bill on Customs Policy in Bosnia and Herzegovina (second reading), proposer: BiH Council of Ministers, Law No: 01.02-02-1-35 / 14, dated 15 September 2014,;"
Rezultati glasanja Sjednica: 4. sjednica Doma naroda Parlamentarne skupstine Bosne i Hercegovine Datum odrzavanja: 2015-05-18 13:14 Nacin glasanja: otvoreno Redni broj: Tacka 6 Glasanje o: clanove Zajednicke komisije za usaglasavanje teksta Zakona o carinskoj politici u Bosni i Hercegovini Tip glasanje: Prvi krug _Prisutno Ma Ukupno 14 ZA 14 PROTIV 0 SUZDRZAN 0 Safet Softic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH ZA Sifet Podzic Delegat FBiH ZA Sead Kadic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH ZA Martin Raguz Delegat FBiH Nije prisutan Barisa Colak Delegat FBiH ZA Mario Karamatic Delegat FBiH ZA Ljilja Zovko Delegat FBiH ZA Ognjen Tadic Delegat RS ZA Dragutin Rodic Delegat RS ZA Darko Babalj Delegat RS ZA Sredoje Novic Delegat RS ZA Nebojsa Radmanovic Delegat RS ZA | _ZA_—\9 PROTIV_| SUZDRZAN | NIJE PRISUTAN | UKUPNO__—_ KI I II I IP PI KORI II II II I DI UKUPNO) 14 00 1 s;15140;112401; clanove Zajednicke komisije za usaglasavanje teksta Zakona o carinskoj politici u Bosni i Hercegovini ;members of the Joint Commission for Harmonization of the Law on Customs Policy in Bosnia and Herzegovina
Rezultati glasanja Sjednica: 7. sjednica Doma naroda Parlamentarne skupstine Bosne i Hercegovine Datum odrzavanja: 2015-07-15 13:25 Nacin glasanja: otvoreno Redni broj: Tacka 4 Glasanje o: Izvjestaju Zajednicke komisije oba doma Parlamentarne skupstine BiH o postizanju saglasnosti o identicnom tekstu Zakona o carinskoj politici u Bosni i Hercegovini Tip glasanje: Prvi krug _Prisutno 14 Ukupno 14 ZA 11 PROTIV 2 SUZDRZAN 1 Safet Softic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH Nije prisutan Sifet Podzic Delegat FBiH ZA Sead Kadic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH ZA Martin Raguz Delegat FBiH ZA Barisa Colak Delegat FBiH ZA Mario Karamatic Delegat FBiH ZA Ljilja Zovko Delegat FBiH SUZDRZAN Ognjen Tadic Delegat RS PROTIV Dragutin Rodic Delegat RS ZA Darko Babalj Delegat RS PROTIV Sredoje Novic Delegat RS ZA Nebojsa Radmanovic Delegat RS ZA U _ZA__\| PROTIV_| SUZDRZAN | NIJE PRISUTAN | UKUPNO__—_ FBH PBO dd mo KORI IE I PI I I DI UKUPNOJ 1100 2 | 1 PO s;15140;115997; Izvjestaju Zajednicke komisije oba doma Parlamentarne skupstine BiH o postizanju saglasnosti o identicnom tekstu Zakona o carinskoj politici u Bosni i Hercegovini ;Report of the Joint Commission of both Houses of the BiH Parliamentary Assembly on agreement on the identical text of the Law on Customs Policy in Bosnia and Herzegovina
"Rezultati glasanja Sjednica: 5. sjednica Doma naroda Parlamentarne skupstine Bosne i Hercegovine Datum odrzavanja: 2015-05-28 11:25 Nacin glasanja: otvoreno Redni broj: Tacka 2 Glasanje o: Prijedlogu zakona o izmjenama i dopunama Zakona o policijskim sluzbenicima Bosne i Hercegovine (prvo citanje); Tip glasanje: Prvi krug Prisutno 13 Ukupno 13 ZA 13 PROTIV 0 SUZDRZAN 0 Safet Softic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH Nije prisutan Sifet Podzic Delegat FBiH ZA Sead Kadic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH ZA Martin Raguz Delegat FBiH Nije prisutan Barisa Colak Delegat FBiH ZA Mario Karamatic Delegat FBiH ZA Ljilja Zovko Delegat FBiH ZA Ognjen Tadic Delegat RS ZA Dragutin Rodic Delegat RS ZA Darko Babalj Delegat RS ZA Sredoje Novic Delegat RS ZA Nebojsa Radmanovic Delegat RS ZA | _ZA_—\9 PROTIV_| SUZDRZAN | NIJE PRISUTAN | UKUPNO__—_ FBIH PBO 2 a RS SPO 0 5 UKUPNO) 13 500 200 s";15414;113219;" Prijedlogu zakona o izmjenama i dopunama Zakona o policijskim sluzbenicima Bosne i Hercegovine (prvo citanje); ";"Proposal of the Law on Amendments to the Law on Police Officers of Bosnia and Herzegovina (first reading);"
Rezultati glasanja 09.02.2016 12:26:34 Dom: Dom naroda Sjednica: 14. sjednica Doma naroda Parlamentarne skupstine Bosne 1 Hercegovine Nacin glasanja: = otvoreno Redni broj: Tacka 2: Glasanje 0: Prijedlog zakona o izmjeni Zakona o platama 1 naknadama u institucijama Bosne 1 Hercegovine (prvo citanje) Tip glasanja: Prvi krug A 9 Sead Kadic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Sifet Podzic Delegat FBiH ZA Safet Softic Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH NIJE PRISUTAN Barisa Colak Delegat FBiH PROTIV Martin Raguz Delegat FBiH SUZDRZAN Mario Karamatic Delegat FBiH PROTIV Zdenka Dzambas Delegat FBiH PROTIV Ljilja Zovko Delegat FBiH PROTIV Ognjen Tadic Delegat RS ZA Dragutin Rodic Delegat RS ZA Nebojsa Radmanovic Delegat RS ZA Sredoje Novic Delegat RS ZA Darko Babalj Delegat RS ZA —————U__ZA__—\9 PROTIV _| SUZDRZAN | NIJE PRISUTAN | __UKUPNO_—_— FB A AI dP BS S 0 as ukupno 9 {a u TM UM;15958;131601; Prijedlog zakona o izmjeni Zakona o platama 1 naknadama u institucijama Bosne 1 Hercegovine (prvo citanje) ;Bill Amending the Law on Salaries 1 Remuneration in the Institutions of Bosnia and Herzegovina (First reading)
Rezultati glasanja 02.03.2016 12:43:17 Dom: Dom naroda Sjednica: 15. sjednica Doma naroda Parlamentarne skupstine Bosne 1 Hercegovine Nacin glasanja: = otvoreno Redni broj: Tacka 3: Glasanje 0: Prijedlog zakona o izmjeni Zakona o placama 1 naknadama u institucijama Bosne 1 Hercegovine (drugo citanje) Tip glasanja: Prvi krug A Sead Kadic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Sifet Podzic Delegat FBiH ZA Safet Softic Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH NIJE PRISUTAN Barisa Colak Delegat FBiH PROTIV Martin Raguz Delegat FBiH SUZDRZAN Mario Karamatic Delegat FBiH PROTIV Zdenka Dzambas Delegat FBiH PROTIV Ljilja Zovko Delegat FBiH NIJE PRISUTAN Ognjen Tadic Delegat RS ZA Dragutin Rodic Delegat RS ZA Nebojsa Radmanovic Delegat RS ZA Sredoje Novic Delegat RS ZA Darko Babalj Delegat RS ZA —————U__ZA__—\9 PROTIV _| SUZDRZAN | NIJE PRISUTAN | __UKUPNO_—_— psa U 4 | 38TIa TD 2 Ts BS S 0 as UKUPNO) 9 320 BO;15958;133526; Prijedlog zakona o izmjeni Zakona o placama 1 naknadama u institucijama Bosne 1 Hercegovine (drugo citanje) ;Bill Amending the Law on Salaries 1 Remuneration in the Institutions of Bosnia and Herzegovina (Second reading)
Rezultati glasanja Sjednica: 8. sjednica Doma naroda Parlamentarne skupstine Bosne i Hercegovine Datum odrzavanja: 2015-07-30 11:28 Nacin glasanja: otvoreno Redni broj: Tacka 3 Glasanje o: Misljenju Ustavnopravnog povjerenstva Doma naroda Tip glasanje: Prvi krug Prisutni === B Ukupno 13 ZA 13 PROTIV 0 SUZDRZAN 0 Safet Softic Delegat FBiH ZA Halid Genjac Delegat FBiH Nije prisutan Fahrudin Radoncic Delegat FBiH Nije prisutan Sifet Podzic Delegat FBiH ZA Sead Kadic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH ZA Martin Raguz Delegat FBiH ZA Barisa Colak Delegat FBiH ZA Mario Karamatic Delegat FBiH ZA Ljilja Zovko Delegat FBiH ZA Ognjen Tadic Delegat RS ZA Dragutin Rodic Delegat RS ZA Darko Babalj Delegat RS ZA Sredoje Novic Delegat RS ZA Nebojsa Radmanovic Delegat RS ZA | _ZA_—\9 PROTIV_| SUZDRZAN | NIJE PRISUTAN | UKUPNO__—_ FBIH PBO 0 2 KORI EI II II I ET UKUPNO) 13 000 200 bs;16446;117857; Misljenju Ustavnopravnog povjerenstva Doma naroda ;Opinion of the Constitutional Commission of the House of Peoples
Rezultati glasanja Sjednica: 2. sjednica Doma naroda Parlamentarne skupstine Bosne i Hercegovine Datum odrzavanja: 2015-03-05 12:08 Nacin glasanja: otvoreno Redni broj: Tacka 2 Glasanje o: Prijedlogu zakona o izmjeni Krivicnog zakona Bosne i Hercegovine po hitnom postupku, u skladu s clanom 124. Poslovnika Doma naroda Tip glasanje: Prvi krug Prisutno 14 Ukupno 14 ZA 14 PROTIV 0 SUZDRZAN 0 Safet Softic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH Nije prisutan Sifet Podzic Delegat FBiH ZA Sead Kadic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH ZA Martin Raguz Delegat FBiH ZA Barisa Colak Delegat FBiH ZA Mario Karamatic Delegat FBiH ZA Ljilja Zovko Delegat FBiH ZA Ognjen Tadic Delegat RS ZA Dragutin Rodic Delegat RS ZA Darko Babalj Delegat RS ZA Sredoje Novic Delegat RS ZA Nebojsa Radmanovic Delegat RS ZA U ZA PROTIV_| SUZDRZAN | NIJE PRISUTAN | UKUPNO__—_ KI I II I IP IP RS SO 5 UKUPNOJ 14000 0 dp s;16488;108246; Prijedlogu zakona o izmjeni Krivicnog zakona Bosne i Hercegovine po hitnom postupku, u skladu s clanom 124. Poslovnika Doma naroda ;Proposal of Law on Amendments to the Criminal Code of Bosnia and Herzegovina by Urgent Procedure, Pursuant to Article 124 of the Rules of Procedure of the House of Peoples
Rezultati glasanja Sjednica: 2. sjednica Doma naroda Parlamentarne skupstine Bosne i Hercegovine Datum odrzavanja: 2015-03-05 12:07 Nacin glasanja: otvoreno Redni broj: Tacka 2 Glasanje o: Proceduri, dakle o tome da li ce se Prijedlog zakona o izmjeni Krivicnog zakona Bosne i Hercegovine razmatrati po hitnom postupku, u skladu s clanom 124. Poslovnika Doma naroda Tip glasanje: Ponovljeno (Prvi krug) Prisutno 14 Ukupno 14 ZA 14 PROTIV 0 SUZDRZAN 0 Safet Softic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH Nije prisutan Sifet Podzic Delegat FBiH ZA Sead Kadic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH ZA Martin Raguz Delegat FBiH ZA Barisa Colak Delegat FBiH ZA Mario Karamatic Delegat FBiH ZA Ljilja Zovko Delegat FBiH ZA Ognjen Tadic Delegat RS ZA Dragutin Rodic Delegat RS ZA Darko Babalj Delegat RS ZA Sredoje Novic Delegat RS ZA Nebojsa Radmanovic Delegat RS ZA U _ZA_—\| PROTIV | SUZDRZAN | NIJE PRISUTAN | UKUPNO __| KI EI I II IP I KORI EI II I I DIE UKUPNOJ 14 00 dP so;16488;108247; Proceduri, dakle o tome da li ce se Prijedlog zakona o izmjeni Krivicnog zakona Bosne i Hercegovine razmatrati po hitnom postupku, u skladu s clanom 124. Poslovnika Doma naroda ;Procedures, therefore, as to whether the Bill on Amendments to the Criminal Code of Bosnia and Herzegovina shall be considered by urgent procedure, in accordance with Article 124 of the Rules of Procedure of the House of Peoples
Rezultati glasanja Sjednica: 6. sjednica Doma naroda Parlamentarne skupstine Bosne i Hercegovine Datum odrzavanja: 2015-06-23 12:39 Nacin glasanja: otvoreno Redni broj: Tacka 2 Glasanje o: o proceduri, da li ce se Prijedlog zakona razmatrati po hitnom postupku, u skladu sa clanom 124. Poslovnika Doma naroda Tip glasanje: Prvi krug Prisutno 13 Ukupno 13 ZA 8 PROTIV 5 SUZDRZAN 0 Safet Softic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH Nije prisutan Sifet Podzic Delegat FBiH ZA Sead Kadic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH PROTIV Martin Raguz Delegat FBiH Nije prisutan Barisa Colak Delegat FBiH ZA Mario Karamatic Delegat FBiH PROTIV Ljilja Zovko Delegat FBiH PROTIV Ognjen Tadic Delegat RS PROTIV Dragutin Rodic Delegat RS ZA Darko Babalj Delegat RS PROTIV Sredoje Novic Delegat RS ZA Nebojsa Radmanovic Delegat RS ZA 9 _ZA__\ PROTIV_| SUZDRZAN | NIJE PRISUTAN UKUPNO FBH 530 2 10 RS BA 0 5 UKUPNO) 8B8o5 00200 db;16660;115051; o proceduri, da li ce se Prijedlog zakona razmatrati po hitnom postupku, u skladu sa clanom 124. Poslovnika Doma naroda ;on the procedure, whether the Bill will be considered by urgent procedure, in accordance with Article 124 of the Rules of Procedure of the House of Peoples
Rezultati glasanja Sjednica: 6. sjednica Doma naroda Parlamentarne skupstine Bosne i Hercegovine Datum odrzavanja: 2015-06-23 12:40 Nacin glasanja: otvoreno Redni broj: Tacka 2 Glasanje o: Prijedlogu zakona o izmjeni Zakona o Javnom radiotelevizijskom sistemu Bosne i Hercegovine po hitnom postupku, u skladu s clanom 124. Poslovnika Doma naroda Tip glasanje: Prvi krug Prisutno 13 Ukupno 13 ZA 7 PROTIV 6 SUZDRZAN 0 Safet Softic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH Nije prisutan Sifet Podzic Delegat FBiH ZA Sead Kadic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH PROTIV Martin Raguz Delegat FBiH Nije prisutan Barisa Colak Delegat FBiH PROTIV Mario Karamatic Delegat FBiH PROTIV Ljilja Zovko Delegat FBiH PROTIV Ognjen Tadic Delegat RS PROTIV Dragutin Rodic Delegat RS ZA Darko Babalj Delegat RS PROTIV Sredoje Novic Delegat RS ZA Nebojsa Radmanovic Delegat RS ZA —————\d__ZA__\9 PROTIV_| SUZDRZAN | NIJE PRISUTAN | UKUPNO FBIH DAMA 021 RS BAO 0 5 UKUPNU) 7 60200 da;16660;115052; Prijedlogu zakona o izmjeni Zakona o Javnom radiotelevizijskom sistemu Bosne i Hercegovine po hitnom postupku, u skladu s clanom 124. Poslovnika Doma naroda ;Proposal of Law on Amendments to the Law on Public Broadcasting System of Bosnia and Herzegovina by Urgent Procedure, Pursuant to Article 124 of the Rules of Procedure of the House of Peoples
Rezultati glasanja Sjednica: 4. sjednica Doma naroda Parlamentarne skupstine Bosne i Hercegovine Datum odrzavanja: 2015-05-18 12:38 Nacin glasanja: otvoreno Redni broj: Tacka 2 Glasanje o: O proceduri , dakle o tome hocemo li Prijedlog zakona razmatrati po hitnom postupku, u skladu s clanom 124.Poslovnika Doma naroda Tip glasanje: Prvi krug _Prisutno 15 Ukupno 15 ZA 11 PROTIV 2 SUZDRZAN 2 Safet Softic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH ZA Sifet Podzic Delegat FBiH ZA Sead Kadic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH ZA Martin Raguz Delegat FBiH PROTIV Barisa Colak Delegat FBiH ZA Mario Karamatic Delegat FBiH ZA Ljilja Zovko Delegat FBiH ZA Ognjen Tadic Delegat RS ZA Dragutin Rodic Delegat RS SUZDRZAN Darko Babalj Delegat RS ZA Sredoje Novic Delegat RS SUZDRZAN Nebojsa Radmanovic Delegat RS PROTIV —————\U__ZA__\ PROTIV_| SUZDRZAN | NIJE PRISUTAN | UKUPNO__—_ KI I I III O KORI PI I I I DIE UKUPNO) 110 2 20 bs;17039;112396; O proceduri , dakle o tome hocemo li Prijedlog zakona razmatrati po hitnom postupku, u skladu s clanom 124.Poslovnika Doma naroda ;On the procedure, therefore, on whether we will consider the Bill by urgent procedure, in accordance with Article 124 of the House of Peoples Ambassador
"Rezultati glasanja Sjednica: 4. sjednica Doma naroda Parlamentarne skupstine Bosne i Hercegovine Datum odrzavanja: 2015-05-18 12:40 Nacin glasanja: otvoreno Redni broj: Tacka 2 Glasanje o: Zahtjev Kolegija Doma naroda za razmatranje Prijedloga zakona o Budzetu institucija Bosne i Hercegovine i medunarodnih obaveza Bosne i Hercegovine za 2015. godinu po hitnom postupku, u skladu s clanom 124. Poslovnika Doma naroda , dostavljen od Predstavnickog doma Parlamentarne skupstine BiH; Tip glasanje: Prvi krug _Prisutno 15 Ukupno 15 ZA 10 PROTIV 1 SUZDRZAN 4 Safet Softic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH SUZDRZAN Sifet Podzic Delegat FBiH ZA Sead Kadic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH ZA Martin Raguz Delegat FBiH SUZDRZAN Barisa Colak Delegat FBiH ZA Mario Karamatic Delegat FBiH ZA Ljilja Zovko Delegat FBiH ZA Ognjen Tadic Delegat RS ZA Dragutin Rodic Delegat RS SUZDRZAN Darko Babalj Delegat RS ZA Sredoje Novic Delegat RS SUZDRZAN Nebojsa Radmanovic Delegat RS PROTIV —————\U__ZA__\ PROTIV_| SUZDRZAN | NIJE PRISUTAN | UKUPNO__—_ KI IE TI I IP I I RS 1220 5 KOTA I I I TE O OT";17039;112397;" Zahtjev Kolegija Doma naroda za razmatranje Prijedloga zakona o Budzetu institucija Bosne i Hercegovine i medunarodnih obaveza Bosne i Hercegovine za 2015. godinu po hitnom postupku, u skladu s clanom 124. Poslovnika Doma naroda , dostavljen od Predstavnickog doma Parlamentarne skupstine BiH; ";"Request by the Collegium of the House of Peoples to consider the Proposal of the Law on the Budget of the Institutions of Bosnia and Herzegovina and the International Obligations of Bosnia and Herzegovina for 2015 by Urgent Procedure, in accordance with Article 124 of the Rules of Procedure of the House of Peoples, submitted by the House of Representatives of the Parliamentary Assembly of BiH;"
Rezultati glasanja Sjednica: 4. sjednica Doma naroda Parlamentarne skupstine Bosne i Hercegovine Datum odrzavanja: 2015-05-18 13:06 Nacin glasanja: otvoreno Redni broj: Tacka 5 Glasanje o: O proceduri , dakle o tome hocemo li Prijedlog zakona razmatrati po hitnom postupku, u sklau s clanom 124. Poslovnika Doma naroda Tip glasanje: Prvi krug _Prisutno 15 Ukupno 15 ZA 12 PROTIV 3 SUZDRZAN 0 Safet Softic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH ZA Sifet Podzic Delegat FBiH ZA Sead Kadic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH ZA Martin Raguz Delegat FBiH ZA Barisa Colak Delegat FBiH ZA Mario Karamatic Delegat FBiH ZA Ljilja Zovko Delegat FBiH ZA Ognjen Tadic Delegat RS ZA Dragutin Rodic Delegat RS PROTIV Darko Babalj Delegat RS ZA Sredoje Novic Delegat RS PROTIV Nebojsa Radmanovic Delegat RS PROTIV —————\U__ZA__\ PROTIV_| SUZDRZAN | NIJE PRISUTAN | UKUPNO__—_ KI II II IE I RS 12 BO 0 5 UKUPNO) 12 300 so;17086;112398; O proceduri , dakle o tome hocemo li Prijedlog zakona razmatrati po hitnom postupku, u sklau s clanom 124. Poslovnika Doma naroda ;On the procedure, therefore, on whether we will consider the Bill by urgent procedure, in accordance with Article 124 of the Rules of Procedure of the House of Peoples
Rezultati glasanja Sjednica: 4. sjednica Doma naroda Parlamentarne skupstine Bosne i Hercegovine Datum odrzavanja: 2015-05-18 13:08 Nacin glasanja: otvoreno Redni broj: Tacka 5 Glasanje o: Zahtjev Vijeca ministara BiH za razmatranje Prijedloga zakona o izmjenama i dopunama Krivicnog zakona Bosne i Hercegovine po hitnom postupku, u skladu s clanom 124. Poslovnika Doma naroda, zakon broj: 01,02-02-1-7/15, od 12.5.2015. Tip glasanje: Prvi krug Prisutno 15 Ukupno 15 ZA 12 PROTIV 3 SUZDRZAN 0 Safet Softic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH ZA Sifet Podzic Delegat FBiH ZA Sead Kadic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH ZA Martin Raguz Delegat FBiH ZA Barisa Colak Delegat FBiH ZA Mario Karamatic Delegat FBiH ZA Ljilja Zovko Delegat FBiH ZA Ognjen Tadic Delegat RS ZA Dragutin Rodic Delegat RS PROTIV Darko Babalj Delegat RS ZA Sredoje Novic Delegat RS PROTIV Nebojsa Radmanovic Delegat RS PROTIV —————\U__ZA__\ PROTIV_| SUZDRZAN | NIJE PRISUTAN | UKUPNO__—_ KI II II IE I RS 12 BO 0 5 UKUPNO) 12 300 so;17086;112399; Zahtjev Vijeca ministara BiH za razmatranje Prijedloga zakona o izmjenama i dopunama Krivicnog zakona Bosne i Hercegovine po hitnom postupku, u skladu s clanom 124. Poslovnika Doma naroda, zakon broj: 01,02-02-1-7/15, od 12.5.2015. ;Request of the Council of Ministers of BiH for consideration of the Proposal of the Law on Amendments to the Criminal Code of Bosnia and Herzegovina by Urgent Procedure, in accordance with Article 124 of the Rules of Procedure of the House of Peoples, Law No: 01.02-02-1-7 / 15, of 12.5.2015 .
